date,date_int,hall_id,name,is_weekend,is_family_dinner,start,end,average_occupancy,max_occupancy
2020-01-22,267,JE,Breakfast,0,0,08:00,11:00,1.9934649992592595,3
2020-01-22,267,PC,Breakfast,0,0,08:00,11:00,1.6857374993518517,3
2020-01-22,267,TC,Breakfast,0,0,08:00,11:00,1.7416235174999999,2
2020-01-22,267,TD,Breakfast,0,0,08:00,11:00,2.0397291647222224,3
2020-01-22,267,DC,Lunch,0,0,11:00,13:30,2.8108869984444445,4
2020-01-22,267,BF,Lunch,0,0,11:30,13:30,5.765753746666667,10
2020-01-22,267,BK,Lunch,0,0,11:30,13:30,5.169681109999999,9
2020-01-22,267,BR,Lunch,0,0,11:30,13:30,2.5196658329166666,4
2020-01-22,267,ES,Lunch,0,0,11:30,13:30,3.2076861063888886,5
2020-01-22,267,GH,Lunch,0,0,11:30,14:30,4.244171016574074,8
2020-01-22,267,JE,Lunch,0,0,11:30,13:30,3.871584172777778,7
2020-01-22,267,MC,Lunch,0,0,11:30,13:30,3.34462820125,5
2020-01-22,267,MY,Lunch,0,0,11:30,13:30,4.90479582125,8
2020-01-22,267,PC,Lunch,0,0,11:30,13:30,3.105921950694445,5
2020-01-22,267,SM,Lunch,0,0,11:30,13:30,5.497045409861112,10
2020-01-22,267,SY,Lunch,0,0,11:30,13:30,2.380705690138889,4
2020-01-22,267,TC,Lunch,0,0,11:30,15:00,4.571938970952382,10
2020-01-22,267,TD,Lunch,0,0,11:30,13:30,5.461629992777777,10
2020-01-22,267,BF,Dinner,0,0,17:00,19:30,3.394229217,5
2020-01-22,267,BK,Dinner,0,0,17:00,19:30,6.063766436888889,9
2020-01-22,267,BR,Dinner,0,0,17:00,19:30,2.9772659772222223,6
2020-01-22,267,DC,Dinner,0,0,17:00,19:30,3.7477506553333337,6
2020-01-22,267,ES,Dinner,0,0,17:00,20:00,4.505216559537037,6
2020-01-22,267,GH,Dinner,0,0,17:00,19:30,3.705988433555556,7
2020-01-22,267,JE,Dinner,0,0,17:00,19:30,3.9772567914444443,7
2020-01-22,267,MC,Dinner,0,0,17:00,20:00,6.422036654074073,10
2020-01-22,267,MY,Dinner,0,0,17:00,19:30,2.8942409899999997,4
2020-01-22,267,PC,Dinner,0,0,17:00,19:30,6.879654081555556,10
2020-01-22,267,SM,Dinner,0,0,17:00,19:30,3.3136655532222226,6
2020-01-22,267,SY,Dinner,0,0,17:00,19:30,2.7495029994444447,5
2020-01-22,267,TC,Dinner,0,0,17:00,19:30,3.3725245489999995,6
2020-01-22,267,TD,Dinner,0,0,17:00,19:30,3.63917577,6
2020-01-23,268,BR,Breakfast,0,0,07:30,10:30,2.5189964809259258,4
2020-01-23,268,ES,Breakfast,0,0,07:30,10:30,2.433977589537037,5
2020-01-23,268,MC,Breakfast,0,0,07:30,10:30,3.496693053981482,6
2020-01-23,268,MY,Breakfast,0,0,07:30,10:30,1.0782663864814814,2
2020-01-23,268,SM,Breakfast,0,0,07:30,10:30,2.4114148907407404,6
2020-01-23,268,SY,Breakfast,0,0,07:30,10:30,2.0117672194444443,4
2020-01-23,268,BF,Breakfast,0,0,08:00,11:00,2.654964074537037,4
2020-01-23,268,BK,Breakfast,0,0,08:00,11:00,1.8210241625925931,3
2020-01-23,268,DC,Breakfast,0,0,08:00,10:30,1.5702244435555557,2
2020-01-23,268,GH,Breakfast,0,0,08:00,11:00,2.7323137911111117,4
2020-01-23,268,JE,Breakfast,0,0,08:00,11:00,1.9491294435185187,3
2020-01-23,268,PC,Breakfast,0,0,08:00,11:00,1.421219902037037,2
2020-01-23,268,TC,Breakfast,0,0,08:00,11:00,1.4773459288888888,2
2020-01-23,268,TD,Breakfast,0,0,08:00,11:00,1.9706089787962966,3
2020-01-23,268,DC,Lunch,0,0,11:00,13:30,2.5697234421111115,4
2020-01-23,268,BF,Lunch,0,0,11:30,13:30,5.965059558888889,9
2020-01-23,268,BK,Lunch,0,0,11:30,13:30,5.207311385,9
2020-01-23,268,BR,Lunch,0,0,11:30,13:30,2.3214654158333334,3
2020-01-23,268,ES,Lunch,0,0,11:30,13:30,3.208839994166667,5
2020-01-23,268,GH,Lunch,0,0,11:30,14:30,4.589639811388889,10
2020-01-23,268,JE,Lunch,0,0,11:30,13:30,4.772968885277777,9
2020-01-23,268,MC,Lunch,0,0,11:30,13:30,4.022917071388889,7
2020-01-23,268,MY,Lunch,0,0,11:30,13:30,4.831389987499999,7
2020-01-23,268,PC,Lunch,0,0,11:30,13:30,3.1720881912500003,5
2020-01-23,268,SM,Lunch,0,0,11:30,13:30,5.086913314583333,8
2020-01-23,268,SY,Lunch,0,0,11:30,13:30,2.3197491597222224,4
2020-01-23,268,TC,Lunch,0,0,11:30,15:00,4.511054192222223,8
2020-01-23,268,TD,Lunch,0,0,11:30,13:30,5.12819262763889,9
2020-01-23,268,BF,Dinner,0,0,17:00,19:30,3.958851102333333,7
2020-01-23,268,BK,Dinner,0,0,17:00,19:30,5.170002203111111,9
2020-01-23,268,BR,Dinner,0,0,17:00,19:30,3.300546993666667,6
2020-01-23,268,DC,Dinner,0,0,17:00,19:30,3.729822326111112,7
2020-01-23,268,ES,Dinner,0,0,17:00,20:00,4.0476406248148145,7
2020-01-23,268,GH,Dinner,0,0,17:00,19:30,4.460290659999999,7
2020-01-23,268,JE,Dinner,0,0,17:00,19:30,4.874319543,10
2020-01-23,268,MC,Dinner,0,0,17:00,20:00,5.154800360185186,8
2020-01-23,268,MY,Dinner,0,0,17:00,19:30,3.017565875555556,5
2020-01-23,268,PC,Dinner,0,0,17:00,19:30,4.447462894777778,7
2020-01-23,268,SM,Dinner,0,0,17:00,19:30,3.211203430555555,6
2020-01-23,268,SY,Dinner,0,0,17:00,19:30,3.044640548555556,5
2020-01-23,268,TC,Dinner,0,0,17:00,19:30,4.323310429888889,7
2020-01-23,268,TD,Dinner,0,0,17:00,19:30,3.1704319844444444,5
2020-01-24,269,BR,Breakfast,0,0,07:30,10:30,2.0482111103703704,4
2020-01-24,269,ES,Breakfast,0,0,07:30,10:30,2.427428052314815,4
2020-01-24,269,MC,Breakfast,0,0,07:30,10:30,3.066408451388889,7
2020-01-24,269,MY,Breakfast,0,0,07:30,10:30,0.9308720239814814,2
2020-01-24,269,SM,Breakfast,0,0,07:30,10:30,2.028735065833333,4
2020-01-24,269,SY,Breakfast,0,0,07:30,10:30,1.8822708305555553,3
2020-01-24,269,BF,Breakfast,0,0,08:00,11:00,2.8150078610185187,5
2020-01-24,269,BK,Breakfast,0,0,08:00,11:00,1.7030919408333334,3
2020-01-24,269,DC,Breakfast,0,0,08:00,10:30,1.3192360722222223,2
2020-01-24,269,GH,Breakfast,0,0,08:00,11:00,2.3228101273148147,4
2020-01-24,269,JE,Breakfast,0,0,08:00,11:00,1.7029525920370372,2
2020-01-24,269,PC,Breakfast,0,0,08:00,11:00,1.4105727771296297,2
2020-01-24,269,TC,Breakfast,0,0,08:00,11:00,1.3477012027777777,2
2020-01-24,269,TD,Breakfast,0,0,08:00,11:00,1.666077169722222,3
2020-01-24,269,DC,Lunch,0,0,11:00,13:30,3.0887007706666667,7
2020-01-24,269,BF,Lunch,0,0,11:30,13:30,4.817023742916667,7
2020-01-24,269,BK,Lunch,0,0,11:30,13:30,6.519418461805556,9
2020-01-24,269,BR,Lunch,0,0,11:30,13:30,2.371661525694445,4
2020-01-24,269,ES,Lunch,0,0,11:30,13:30,4.249823598194444,7
2020-01-24,269,GH,Lunch,0,0,11:30,14:30,3.1759034821296295,6
2020-01-24,269,JE,Lunch,0,0,11:30,13:30,3.234452357222222,4
2020-01-24,269,MC,Lunch,0,0,11:30,13:30,5.206636661111111,7
2020-01-24,269,MY,Lunch,0,0,11:30,13:30,3.6825970679166664,5
2020-01-24,269,PC,Lunch,0,0,11:30,13:30,2.7668865237499998,4
2020-01-24,269,SM,Lunch,0,0,11:30,13:30,4.258108599305555,6
2020-01-24,269,SY,Lunch,0,0,11:30,13:30,1.8175123568055558,3
2020-01-24,269,TC,Lunch,0,0,11:30,15:00,3.472010279682539,6
2020-01-24,269,TD,Lunch,0,0,11:30,13:30,5.031413451944444,9
2020-01-24,269,BF,Dinner,0,0,17:00,19:30,2.8378304468888893,4
2020-01-24,269,BK,Dinner,0,0,17:00,19:30,3.8041260158888885,7
2020-01-24,269,BR,Dinner,0,0,17:00,19:30,2.513971892333333,4
2020-01-24,269,DC,Dinner,0,0,17:00,19:30,3.6636222343333333,7
2020-01-24,269,ES,Dinner,0,0,17:00,20:00,4.095845647037037,6
2020-01-24,269,GH,Dinner,0,0,17:00,19:30,3.2007854451111117,5
2020-01-24,269,JE,Dinner,0,0,17:00,19:30,3.470352573,6
2020-01-24,269,MC,Dinner,0,0,17:00,20:00,4.7841283549074065,8
2020-01-24,269,MY,Dinner,0,0,17:00,19:30,2.895703568000001,5
2020-01-24,269,PC,Dinner,0,0,17:00,19:30,3.465234893555556,6
2020-01-24,269,SM,Dinner,0,0,17:00,19:30,2.692481559555556,4
2020-01-24,269,SY,Dinner,0,0,17:00,19:30,2.1805441096666667,3
2020-01-24,269,TC,Dinner,0,0,17:00,19:30,3.7856264481111115,5
2020-01-24,269,TD,Dinner,0,0,17:00,19:30,3.0788807813333334,5
2020-01-25,270,ES,Breakfast,1,0,08:00,10:30,1.675000545,3
2020-01-25,270,GH,Breakfast,1,0,08:00,10:30,2.4666674410000002,4
2020-01-25,270,MC,Breakfast,1,0,08:00,10:30,2.076232214,3
2020-01-25,270,BF,Lunch,1,0,11:00,13:30,2.991048106888889,5
2020-01-25,270,BK,Lunch,1,0,11:00,13:30,4.163604888333333,6
2020-01-25,270,BR,Lunch,1,0,11:00,13:30,2.6364732168888887,4
2020-01-25,270,DC,Lunch,1,0,11:00,13:30,2.2940103326666663,4
2020-01-25,270,ES,Lunch,1,0,11:00,13:30,3.296433207888889,6
2020-01-25,270,GH,Lunch,1,0,11:00,13:30,2.9613381099999994,5
2020-01-25,270,JE,Lunch,1,0,11:00,13:30,2.6269128875555556,4
2020-01-25,270,MC,Lunch,1,0,11:00,13:30,4.752056455111111,7
2020-01-25,270,MY,Lunch,1,0,11:00,13:30,2.7963395663333332,4
2020-01-25,270,PC,Lunch,1,0,11:00,13:30,3.732881887,7
2020-01-25,270,SM,Lunch,1,0,11:00,13:30,2.655714234222222,4
2020-01-25,270,SY,Lunch,1,0,11:00,13:30,2.028249553,3
2020-01-25,270,TC,Lunch,1,0,11:00,13:30,2.9992291006666667,4
2020-01-25,270,TD,Lunch,1,0,11:00,13:30,2.931187450111111,4
2020-01-25,270,BF,Dinner,1,0,17:00,19:00,2.941731658611111,5
2020-01-25,270,BR,Dinner,1,0,17:00,19:00,4.940788191249999,8
2020-01-25,270,ES,Dinner,1,0,17:00,19:00,3.063596517916667,7
2020-01-25,270,GH,Dinner,1,0,17:00,19:00,3.1918659700000003,5
2020-01-25,270,JE,Dinner,1,0,17:00,19:00,3.3964581906944447,5
2020-01-25,270,MC,Dinner,1,0,17:00,19:00,3.0635988840277784,7
2020-01-25,270,MY,Dinner,1,0,17:00,19:00,2.8695906880555557,4
2020-01-25,270,PC,Dinner,1,0,17:00,19:00,2.6546422180555562,4
2020-01-25,270,SM,Dinner,1,0,17:00,19:00,3.74604763375,6
2020-01-25,270,SY,Dinner,1,0,17:00,19:00,4.940783044583332,8
2020-01-25,270,TD,Dinner,1,0,17:00,19:00,3.0671934686111113,4
2020-01-26,271,ES,Breakfast,1,0,08:00,10:30,1.3133535543333332,2
2020-01-26,271,GH,Breakfast,1,0,08:00,10:30,2.442400776222222,4
2020-01-26,271,MC,Breakfast,1,0,08:00,10:30,1.3012632203333334,3
2020-01-26,271,BF,Lunch,1,0,11:00,13:30,3.218709439888889,5
2020-01-26,271,BK,Lunch,1,0,11:00,13:30,3.5436620284444444,6
2020-01-26,271,BR,Lunch,1,0,11:00,13:30,2.798848332222222,4
2020-01-26,271,DC,Lunch,1,0,11:00,13:30,2.9619331104444444,5
2020-01-26,271,ES,Lunch,1,0,11:00,13:30,3.391211471333333,5
2020-01-26,271,GH,Lunch,1,0,11:00,13:30,2.775047334333333,4
2020-01-26,271,JE,Lunch,1,0,11:00,13:30,3.650599884777778,5
2020-01-26,271,MC,Lunch,1,0,11:00,13:30,4.052849856888889,6
2020-01-26,271,MY,Lunch,1,0,11:00,13:30,2.7687453594444444,4
2020-01-26,271,PC,Lunch,1,0,11:00,13:30,3.9136464424444446,6
2020-01-26,271,SM,Lunch,1,0,11:00,13:30,2.7474549980000003,4
2020-01-26,271,SY,Lunch,1,0,11:00,13:30,2.26342222,4
2020-01-26,271,TC,Lunch,1,0,11:00,13:30,2.597644775111111,4
2020-01-26,271,TD,Lunch,1,0,11:00,13:30,2.707536998,4
2020-01-26,271,BF,Dinner,1,1,17:00,19:00,4.16956083875,6
2020-01-26,271,BK,Dinner,1,1,17:00,19:00,4.555441526666668,6
2020-01-26,271,BR,Dinner,1,1,17:00,19:00,3.7478394434722224,5
2020-01-26,271,DC,Dinner,1,1,17:00,19:00,4.2920047284722225,6
2020-01-26,271,ES,Dinner,1,1,17:00,19:00,4.163071937083333,6
2020-01-26,271,GH,Dinner,1,1,17:00,19:00,4.434660284583334,7
2020-01-26,271,JE,Dinner,1,1,17:00,19:00,5.777103052361111,9
2020-01-26,271,MC,Dinner,1,1,17:00,19:00,4.275164293194444,6
2020-01-26,271,MY,Dinner,1,1,17:00,19:00,3.7048191716666663,5
2020-01-26,271,PC,Dinner,1,1,17:00,19:00,4.7994827736111105,7
2020-01-26,271,SM,Dinner,1,1,17:00,19:00,3.463047227777778,6
2020-01-26,271,SY,Dinner,1,1,17:00,19:00,3.5437947284722218,6
2020-01-26,271,TC,Dinner,1,1,17:00,19:00,4.180511949305555,6
2020-01-26,271,TD,Dinner,1,1,17:00,19:00,4.876428607499999,8
2020-01-27,272,BR,Breakfast,0,0,07:30,10:30,2.2463966654629632,5
2020-01-27,272,ES,Breakfast,0,0,07:30,10:30,2.4700458300925927,4
2020-01-27,272,MC,Breakfast,0,0,07:30,10:30,3.3895980540740736,6
2020-01-27,272,MY,Breakfast,0,0,07:30,10:30,1.0690739786111112,2
2020-01-27,272,SM,Breakfast,0,0,07:30,10:30,2.4515431440740736,5
2020-01-27,272,SY,Breakfast,0,0,07:30,10:30,2.0334362921296294,4
2020-01-27,272,BF,Breakfast,0,0,08:00,11:00,3.1159342568518515,5
2020-01-27,272,BK,Breakfast,0,0,08:00,11:00,1.8500675,3
2020-01-27,272,DC,Breakfast,0,0,08:00,10:30,1.3898507773333333,2
2020-01-27,272,GH,Breakfast,0,0,08:00,11:00,2.79248509175926,4
2020-01-27,272,JE,Breakfast,0,0,08:00,11:00,1.764687221111111,3
2020-01-27,272,PC,Breakfast,0,0,08:00,11:00,1.8452510178703705,3
2020-01-27,272,TC,Breakfast,0,0,08:00,11:00,1.6489852755555556,2
2020-01-27,272,TD,Breakfast,0,0,08:00,11:00,2.1041639804629626,3
2020-01-27,272,DC,Lunch,0,0,11:00,13:30,2.5025805554444442,4
2020-01-27,272,BF,Lunch,0,0,11:30,13:30,5.282412905277779,9
2020-01-27,272,BK,Lunch,0,0,11:30,13:30,5.184203065277778,9
2020-01-27,272,BR,Lunch,0,0,11:30,13:30,2.0593654313888887,4
2020-01-27,272,ES,Lunch,0,0,11:30,13:30,2.898023189166667,5
2020-01-27,272,GH,Lunch,0,0,11:30,14:30,4.276882793796297,9
2020-01-27,272,JE,Lunch,0,0,11:30,13:30,4.089470004999999,8
2020-01-27,272,MC,Lunch,0,0,11:30,13:30,3.2329908325,5
2020-01-27,272,MY,Lunch,0,0,11:30,13:30,4.2515122213888885,7
2020-01-27,272,PC,Lunch,0,0,11:30,13:30,2.4643257015277777,4
2020-01-27,272,SM,Lunch,0,0,11:30,13:30,5.452654865972223,9
2020-01-27,272,SY,Lunch,0,0,11:30,13:30,2.1053123577777777,4
2020-01-27,272,TC,Lunch,0,0,11:30,15:00,4.6298627734126985,10
2020-01-27,272,TD,Lunch,0,0,11:30,13:30,5.033160433333333,9
2020-01-27,272,BF,Dinner,0,0,17:00,19:30,3.532299093666667,5
2020-01-27,272,BK,Dinner,0,0,17:00,19:30,5.847728181777779,9
2020-01-27,272,BR,Dinner,0,0,17:00,19:30,3.3782562935555553,6
2020-01-27,272,DC,Dinner,0,0,17:00,19:30,4.184600447,8
2020-01-27,272,ES,Dinner,0,0,17:00,20:00,4.1955449834259255,7
2020-01-27,272,GH,Dinner,0,0,17:00,19:30,4.632231762444445,7
2020-01-27,272,JE,Dinner,0,0,17:00,19:30,4.279327069555556,7
2020-01-27,272,MC,Dinner,0,0,17:00,20:00,5.9322783140740745,10
2020-01-27,272,MY,Dinner,0,0,17:00,19:30,3.190650204,5
2020-01-27,272,PC,Dinner,0,0,17:00,19:30,4.705977996888889,8
2020-01-27,272,SM,Dinner,0,0,17:00,19:30,3.5773767502222222,7
2020-01-27,272,SY,Dinner,0,0,17:00,19:30,3.5948660645555557,6
2020-01-27,272,TC,Dinner,0,0,17:00,19:30,5.2831628458888895,10
2020-01-27,272,TD,Dinner,0,0,17:00,19:30,4.444913861777778,7
2020-01-28,273,BR,Breakfast,0,0,07:30,10:30,2.1091500911111107,5
2020-01-28,273,ES,Breakfast,0,0,07:30,10:30,2.3748868482407404,4
2020-01-28,273,MC,Breakfast,0,0,07:30,10:30,3.439352312870371,7
2020-01-28,273,MY,Breakfast,0,0,07:30,10:30,1.0254487933333334,2
2020-01-28,273,SM,Breakfast,0,0,07:30,10:30,2.171192957962963,6
2020-01-28,273,SY,Breakfast,0,0,07:30,10:30,1.9455626814814817,4
2020-01-28,273,BF,Breakfast,0,0,08:00,11:00,2.999198884907407,5
2020-01-28,273,BK,Breakfast,0,0,08:00,11:00,1.8263053699074077,3
2020-01-28,273,DC,Breakfast,0,0,08:00,10:30,1.3666633322222221,2
2020-01-28,273,GH,Breakfast,0,0,08:00,11:00,2.6309399991666664,4
2020-01-28,273,JE,Breakfast,0,0,08:00,11:00,2.2210984249999997,3
2020-01-28,273,PC,Breakfast,0,0,08:00,11:00,1.2987167577777778,2
2020-01-28,273,TC,Breakfast,0,0,08:00,11:00,1.4800037016666667,2
2020-01-28,273,TD,Breakfast,0,0,08:00,11:00,2.0620805530555555,3
2020-01-28,273,DC,Lunch,0,0,11:00,13:30,2.520438332222222,5
2020-01-28,273,BF,Lunch,0,0,11:30,13:30,5.5056313675,9
2020-01-28,273,BK,Lunch,0,0,11:30,13:30,5.387699859027778,8
2020-01-28,273,BR,Lunch,0,0,11:30,13:30,1.9831913880555556,3
2020-01-28,273,ES,Lunch,0,0,11:30,13:30,2.756198188888889,4
2020-01-28,273,GH,Lunch,0,0,11:30,14:30,4.419776479629629,10
2020-01-28,273,JE,Lunch,0,0,11:30,13:30,4.262146663055555,9
2020-01-28,273,MC,Lunch,0,0,11:30,13:30,3.854075691666667,5
2020-01-28,273,MY,Lunch,0,0,11:30,13:30,4.7198183247222225,7
2020-01-28,273,PC,Lunch,0,0,11:30,13:30,2.525866802083333,5
2020-01-28,273,SM,Lunch,0,0,11:30,13:30,4.932792632638889,8
2020-01-28,273,SY,Lunch,0,0,11:30,13:30,2.3387049973611114,4
2020-01-28,273,TC,Lunch,0,0,11:30,15:00,4.235860628730158,7
2020-01-28,273,TD,Lunch,0,0,11:30,13:30,5.492239988750001,10
2020-01-28,273,BF,Dinner,0,0,17:00,19:30,3.8851995365555556,6
2020-01-28,273,BK,Dinner,0,0,17:00,19:30,6.105819852111111,10
2020-01-28,273,BR,Dinner,0,0,17:00,19:30,2.9675286426666667,5
2020-01-28,273,DC,Dinner,0,0,17:00,19:30,3.9655539531111113,7
2020-01-28,273,ES,Dinner,0,0,17:00,20:00,4.158382281481481,6
2020-01-28,273,GH,Dinner,0,0,17:00,19:30,4.562065744666666,8
2020-01-28,273,JE,Dinner,0,0,17:00,19:30,4.316175624111111,7
2020-01-28,273,MC,Dinner,0,0,17:00,20:00,5.135256276481482,8
2020-01-28,273,MY,Dinner,0,0,17:00,19:30,3.3553702041111113,5
2020-01-28,273,PC,Dinner,0,0,17:00,19:30,4.192179076555555,7
2020-01-28,273,SM,Dinner,0,0,17:00,19:30,3.478299633777777,6
2020-01-28,273,SY,Dinner,0,0,17:00,19:30,2.587379968444444,5
2020-01-28,273,TC,Dinner,0,0,17:00,19:30,4.1170448558888895,7
2020-01-28,273,TD,Dinner,0,0,17:00,19:30,3.3274075226666664,5
2020-01-29,274,BR,Breakfast,0,0,07:30,10:30,2.4163715730555553,4
2020-01-29,274,ES,Breakfast,0,0,07:30,10:30,2.438281848425926,4
2020-01-29,274,MC,Breakfast,0,0,07:30,10:30,3.2804043502777778,6
2020-01-29,274,MY,Breakfast,0,0,07:30,10:30,0.8991478676851852,2
2020-01-29,274,SM,Breakfast,0,0,07:30,10:30,2.3104453610185187,5
2020-01-29,274,SY,Breakfast,0,0,07:30,10:30,2.014401848888889,4
2020-01-29,274,BF,Breakfast,0,0,08:00,11:00,2.966443238518518,5
2020-01-29,274,BK,Breakfast,0,0,08:00,11:00,1.7447008331481482,3
2020-01-29,274,DC,Breakfast,0,0,08:00,10:30,1.286227665888889,2
2020-01-29,274,GH,Breakfast,0,0,08:00,11:00,2.8498766651851852,4
2020-01-29,274,JE,Breakfast,0,0,08:00,11:00,1.9983134237962963,3
2020-01-29,274,PC,Breakfast,0,0,08:00,11:00,1.3397340725925926,2
2020-01-29,274,TC,Breakfast,0,0,08:00,11:00,1.7339793508333337,2
2020-01-29,274,TD,Breakfast,0,0,08:00,11:00,1.8682338872222224,3
2020-01-29,274,DC,Lunch,0,0,11:00,13:30,2.8657474942222225,4
2020-01-29,274,BF,Lunch,0,0,11:30,13:30,5.079007897083334,9
2020-01-29,274,BK,Lunch,0,0,11:30,13:30,5.11388219986111,8
2020-01-29,274,BR,Lunch,0,0,11:30,13:30,2.1958146311111113,4
2020-01-29,274,ES,Lunch,0,0,11:30,13:30,2.655718115,5
2020-01-29,274,GH,Lunch,0,0,11:30,14:30,4.67439694824074,10
2020-01-29,274,JE,Lunch,0,0,11:30,13:30,4.4199934715277776,9
2020-01-29,274,MC,Lunch,0,0,11:30,13:30,3.410078271388889,6
2020-01-29,274,MY,Lunch,0,0,11:30,13:30,4.282296628055556,7
2020-01-29,274,PC,Lunch,0,0,11:30,13:30,3.013260354722222,5
2020-01-29,274,SM,Lunch,0,0,11:30,13:30,4.919893738611111,8
2020-01-29,274,SY,Lunch,0,0,11:30,13:30,2.568959504583333,5
2020-01-29,274,TC,Lunch,0,0,11:30,15:00,4.9432952214285715,10
2020-01-29,274,TD,Lunch,0,0,11:30,13:30,5.88757279,10
2020-01-29,274,BF,Dinner,0,0,17:00,19:30,3.4299901081111113,5
2020-01-29,274,BK,Dinner,0,0,17:00,19:30,5.411690775555555,8
2020-01-29,274,BR,Dinner,0,0,17:00,19:30,3.126328565555556,5
2020-01-29,274,DC,Dinner,0,0,17:00,19:30,3.373343438444445,7
2020-01-29,274,ES,Dinner,0,0,17:00,20:00,4.110568241944445,6
2020-01-29,274,GH,Dinner,0,0,17:00,19:30,3.9104231032222225,7
2020-01-29,274,JE,Dinner,0,0,17:00,19:30,3.9834297747777776,8
2020-01-29,274,MC,Dinner,0,0,17:00,20:00,4.608507220462964,7
2020-01-29,274,MY,Dinner,0,0,17:00,19:30,2.9580531076666663,4
2020-01-29,274,PC,Dinner,0,0,17:00,19:30,6.765155887444445,10
2020-01-29,274,SM,Dinner,0,0,17:00,19:30,2.6959776583333332,5
2020-01-29,274,SY,Dinner,0,0,17:00,19:30,2.5905209988888886,4
2020-01-29,274,TC,Dinner,0,0,17:00,19:30,4.008851230333334,7
2020-01-29,274,TD,Dinner,0,0,17:00,19:30,3.0304458913333336,5
2020-01-30,275,BR,Breakfast,0,0,07:30,10:30,2.080201479074074,4
2020-01-30,275,ES,Breakfast,0,0,07:30,10:30,2.471366663425926,4
2020-01-30,275,MC,Breakfast,0,0,07:30,10:30,3.353229437777778,6
2020-01-30,275,MY,Breakfast,0,0,07:30,10:30,0.8555328623148147,2
2020-01-30,275,SM,Breakfast,0,0,07:30,10:30,2.5462487962037033,5
2020-01-30,275,SY,Breakfast,0,0,07:30,10:30,1.8811929627777775,4
2020-01-30,275,BF,Breakfast,0,0,08:00,11:00,2.938111755277778,6
2020-01-30,275,BK,Breakfast,0,0,08:00,11:00,1.7711325871296297,3
2020-01-30,275,DC,Breakfast,0,0,08:00,10:30,1.415056777111111,2
2020-01-30,275,GH,Breakfast,0,0,08:00,11:00,2.6342787933333334,4
2020-01-30,275,JE,Breakfast,0,0,08:00,11:00,1.895869350648148,3
2020-01-30,275,PC,Breakfast,0,0,08:00,11:00,1.532419629074074,2
2020-01-30,275,TC,Breakfast,0,0,08:00,11:00,1.2768807303703704,2
2020-01-30,275,TD,Breakfast,0,0,08:00,11:00,2.025639900648148,3
2020-01-30,275,DC,Lunch,0,0,11:00,13:30,2.6014644768888884,4
2020-01-30,275,BF,Lunch,0,0,11:30,13:30,5.296829675833334,8
2020-01-30,275,BK,Lunch,0,0,11:30,13:30,5.174533297222223,9
2020-01-30,275,BR,Lunch,0,0,11:30,13:30,1.8194375340277777,3
2020-01-30,275,ES,Lunch,0,0,11:30,13:30,3.0329908976388884,5
2020-01-30,275,GH,Lunch,0,0,11:30,14:30,4.110442938333334,9
2020-01-30,275,JE,Lunch,0,0,11:30,13:30,4.397942565972223,8
2020-01-30,275,MC,Lunch,0,0,11:30,13:30,4.09815431875,7
2020-01-30,275,MY,Lunch,0,0,11:30,13:30,4.469857978611111,7
2020-01-30,275,PC,Lunch,0,0,11:30,13:30,2.91266714875,5
2020-01-30,275,SM,Lunch,0,0,11:30,13:30,4.5502134851388885,8
2020-01-30,275,SY,Lunch,0,0,11:30,13:30,2.2361040597222224,4
2020-01-30,275,TC,Lunch,0,0,11:30,15:00,4.436965447698412,8
2020-01-30,275,TD,Lunch,0,0,11:30,13:30,5.478302818333334,8
2020-01-30,275,BF,Dinner,0,0,17:00,19:30,3.8648326521111107,6
2020-01-30,275,BK,Dinner,0,0,17:00,19:30,5.667315441,9
2020-01-30,275,BR,Dinner,0,0,17:00,19:30,3.182465111444445,6
2020-01-30,275,DC,Dinner,0,0,17:00,19:30,3.6583014314444444,7
2020-01-30,275,ES,Dinner,0,0,17:00,20:00,3.831818689537037,6
2020-01-30,275,GH,Dinner,0,0,17:00,19:30,4.012011662222222,7
2020-01-30,275,JE,Dinner,0,0,17:00,19:30,4.611474554444444,9
2020-01-30,275,MC,Dinner,0,0,17:00,20:00,5.717661007407407,10
2020-01-30,275,MY,Dinner,0,0,17:00,19:30,3.175815326555556,5
2020-01-30,275,PC,Dinner,0,0,17:00,19:30,3.4808561134444447,6
2020-01-30,275,SM,Dinner,0,0,17:00,19:30,3.107952551,6
2020-01-30,275,SY,Dinner,0,0,17:00,19:30,3.0618569871111108,5
2020-01-30,275,TC,Dinner,0,0,17:00,19:30,4.270875102444444,8
2020-01-30,275,TD,Dinner,0,0,17:00,19:30,3.716940437333334,6
2020-01-31,276,BR,Breakfast,0,0,07:30,10:30,2.060991483888889,4
2020-01-31,276,ES,Breakfast,0,0,07:30,10:30,2.603011928518519,5
2020-01-31,276,MC,Breakfast,0,0,07:30,10:30,3.062458456296296,6
2020-01-31,276,MY,Breakfast,0,0,07:30,10:30,0.8623511098148149,2
2020-01-31,276,SM,Breakfast,0,0,07:30,10:30,2.066282395648148,4
2020-01-31,276,SY,Breakfast,0,0,07:30,10:30,1.754636206111111,4
2020-01-31,276,BF,Breakfast,0,0,08:00,11:00,2.3241441468518516,4
2020-01-31,276,BK,Breakfast,0,0,08:00,11:00,1.7457216580555555,3
2020-01-31,276,DC,Breakfast,0,0,08:00,10:30,0.9951004371111111,2
