crowdedness,dhall,datetime
2,BR,2019-05-06 11:58:51.317067
3,GH,2019-05-06 11:58:51.318068
3,DC,2019-05-06 11:58:51.319069
4,MC,2019-05-06 11:58:51.319070
3,JE,2019-05-06 11:58:51.320071
3,PC,2019-05-06 11:58:51.321072
3,SM,2019-05-06 11:58:51.321073
4,TD,2019-05-06 11:58:51.322074
3,SY,2019-05-06 11:58:51.322075
2,ES,2019-05-06 11:58:51.323076
3,TC,2019-05-06 11:58:51.323077
4,BF,2019-05-06 11:58:51.324078
3,PM,2019-05-06 11:58:51.325079
5,BK,2019-05-06 11:59:53.306002
2,BR,2019-05-06 11:59:53.307003
3,GH,2019-05-06 11:59:53.309004
3,DC,2019-05-06 11:59:53.311005
4,MC,2019-05-06 11:59:53.312006
3,JE,2019-05-06 11:59:53.313007
3,PC,2019-05-06 11:59:53.314008
3,SM,2019-05-06 11:59:53.316009
4,TD,2019-05-06 11:59:53.318010
3,SY,2019-05-06 11:59:53.321011
2,ES,2019-05-06 11:59:53.322012
3,TC,2019-05-06 11:59:53.323013
4,BF,2019-05-06 11:59:53.326014
3,PM,2019-05-06 11:59:53.328015
5,BK,2019-05-06 12:00:23.372002
2,BR,2019-05-06 12:00:23.373003
3,GH,2019-05-06 12:00:23.374004
3,DC,2019-05-06 12:00:23.375005
4,MC,2019-05-06 12:00:23.376006
3,JE,2019-05-06 12:00:23.377007
3,PC,2019-05-06 12:00:23.378008
3,SM,2019-05-06 12:00:23.379009
4,TD,2019-05-06 12:00:23.380010
3,SY,2019-05-06 12:00:23.381011
2,ES,2019-05-06 12:00:23.381012
3,TC,2019-05-06 12:00:23.382013
4,BF,2019-05-06 12:00:23.383014
3,PM,2019-05-06 12:00:23.384015
5,BK,2019-05-06 12:00:27.379002
2,BR,2019-05-06 12:00:27.381003
3,GH,2019-05-06 12:00:27.383004
3,DC,2019-05-06 12:00:27.385005
4,MC,2019-05-06 12:00:27.387006
3,JE,2019-05-06 12:00:27.388007
3,PC,2019-05-06 12:00:27.389008
3,SM,2019-05-06 12:00:27.391009
4,TD,2019-05-06 12:00:27.391010
3,SY,2019-05-06 12:00:27.392011
2,ES,2019-05-06 12:00:27.393012
3,TC,2019-05-06 12:00:27.393013
4,BF,2019-05-06 12:00:27.394014
3,PM,2019-05-06 12:00:27.395015
6,BK,2019-05-06 12:01:44.625003
2,BR,2019-05-06 12:01:44.627004
4,GH,2019-05-06 12:01:44.629005
3,DC,2019-05-06 12:01:44.632006
4,MC,2019-05-06 12:01:44.633007
4,JE,2019-05-06 12:01:44.635008
3,PC,2019-05-06 12:01:44.636009
4,SM,2019-05-06 12:01:44.637010
4,TD,2019-05-06 12:01:44.638011
3,SY,2019-05-06 12:01:44.639012
3,ES,2019-05-06 12:01:44.640013
4,TC,2019-05-06 12:01:44.641014
5,BF,2019-05-06 12:01:44.642015
4,PM,2019-05-06 12:01:44.643016
6,BK,2019-05-06 12:01:49.083003
2,BR,2019-05-06 12:01:49.085004
4,GH,2019-05-06 12:01:49.088005
3,DC,2019-05-06 12:01:49.090006
4,MC,2019-05-06 12:01:49.091007
4,JE,2019-05-06 12:01:49.093008
3,PC,2019-05-06 12:01:49.094009
4,SM,2019-05-06 12:01:49.095010
4,TD,2019-05-06 12:01:49.096011
3,SY,2019-05-06 12:01:49.097012
3,ES,2019-05-06 12:01:49.098013
4,TC,2019-05-06 12:01:49.099014
5,BF,2019-05-06 12:01:49.100015
4,PM,2019-05-06 12:01:49.101016
6,BK,2019-05-06 12:01:57.116002
2,BR,2019-05-06 12:01:57.117003
4,GH,2019-05-06 12:01:57.120004
3,DC,2019-05-06 12:01:57.121005
4,MC,2019-05-06 12:01:57.122006
4,JE,2019-05-06 12:01:57.122007
3,PC,2019-05-06 12:01:57.124008
4,SM,2019-05-06 12:01:57.125009
4,TD,2019-05-06 12:01:57.126010
3,SY,2019-05-06 12:01:57.129011
3,ES,2019-05-06 12:01:57.129012
4,TC,2019-05-06 12:01:57.130013
5,BF,2019-05-06 12:01:57.130014
4,PM,2019-05-06 12:01:57.131015
6,BK,2019-05-06 12:02:06.327001
2,BR,2019-05-06 12:02:06.327002
4,GH,2019-05-06 12:02:06.327003
3,DC,2019-05-06 12:02:06.328004
4,MC,2019-05-06 12:02:06.328005
4,JE,2019-05-06 12:02:06.329006
3,PC,2019-05-06 12:02:06.329007
4,SM,2019-05-06 12:02:06.329008
4,TD,2019-05-06 12:02:06.330009
3,SY,2019-05-06 12:02:06.330010
3,ES,2019-05-06 12:02:06.330011
4,TC,2019-05-06 12:02:06.330012
5,BF,2019-05-06 12:02:06.331013
4,PM,2019-05-06 12:02:06.331014
6,BK,2019-05-06 12:03:31.613002
2,BR,2019-05-06 12:03:31.613003
4,GH,2019-05-06 12:03:31.614004
3,DC,2019-05-06 12:03:31.614005
4,MC,2019-05-06 12:03:31.615006
4,JE,2019-05-06 12:03:31.615007
3,PC,2019-05-06 12:03:31.615008
4,SM,2019-05-06 12:03:31.616009
4,TD,2019-05-06 12:03:31.616010
3,SY,2019-05-06 12:03:31.616011
3,ES,2019-05-06 12:03:31.617012
4,TC,2019-05-06 12:03:31.617013
5,BF,2019-05-06 12:03:31.617014
4,PM,2019-05-06 12:03:31.618015
6,BK,2019-05-06 12:03:39.613065
2,BR,2019-05-06 12:03:39.614066
4,GH,2019-05-06 12:03:39.616067
3,DC,2019-05-06 12:03:39.617068
4,MC,2019-05-06 12:03:39.619069
4,JE,2019-05-06 12:03:39.620070
3,PC,2019-05-06 12:03:39.621071
4,SM,2019-05-06 12:03:39.622072
4,TD,2019-05-06 12:03:39.623073
3,SY,2019-05-06 12:03:39.623074
3,ES,2019-05-06 12:03:39.624075
4,TC,2019-05-06 12:03:39.625076
5,BF,2019-05-06 12:03:39.626077
4,PM,2019-05-06 12:03:39.627078
6,BK,2019-05-06 12:03:42.632003
2,BR,2019-05-06 12:03:42.632004
4,GH,2019-05-06 12:03:42.632005
3,DC,2019-05-06 12:03:42.633006
4,MC,2019-05-06 12:03:42.633007
4,JE,2019-05-06 12:03:42.634008
3,PC,2019-05-06 12:03:42.634009
4,SM,2019-05-06 12:03:42.634010
4,TD,2019-05-06 12:03:42.635011
3,SY,2019-05-06 12:03:42.635012
3,ES,2019-05-06 12:03:42.636013
4,TC,2019-05-06 12:03:42.636014
5,BF,2019-05-06 12:03:42.636015
4,PM,2019-05-06 12:03:42.637016
6,BK,2019-05-06 12:03:51.576002
2,BR,2019-05-06 12:03:51.577003
4,GH,2019-05-06 12:03:51.578004
3,DC,2019-05-06 12:03:51.579005
4,MC,2019-05-06 12:03:51.580006
4,JE,2019-05-06 12:03:51.581007
3,PC,2019-05-06 12:03:51.582008
4,SM,2019-05-06 12:03:51.583009
4,TD,2019-05-06 12:03:51.584010
3,SY,2019-05-06 12:03:51.584011
3,ES,2019-05-06 12:03:51.585012
4,TC,2019-05-06 12:03:51.585013
5,BF,2019-05-06 12:03:51.586014
4,PM,2019-05-06 12:03:51.587015
6,BK,2019-05-06 12:04:01.588002
2,BR,2019-05-06 12:04:01.589003
4,GH,2019-05-06 12:04:01.590004
3,DC,2019-05-06 12:04:01.591005
4,MC,2019-05-06 12:04:01.592006
4,JE,2019-05-06 12:04:01.593007
3,PC,2019-05-06 12:04:01.593008
4,SM,2019-05-06 12:04:01.594009
4,TD,2019-05-06 12:04:01.594010
3,SY,2019-05-06 12:04:01.595011
3,ES,2019-05-06 12:04:01.596012
4,TC,2019-05-06 12:04:01.596013
5,BF,2019-05-06 12:04:01.597014
4,PM,2019-05-06 12:04:01.598015
6,BK,2019-05-06 12:04:08.560004
2,BR,2019-05-06 12:04:08.561005
4,GH,2019-05-06 12:04:08.561006
3,DC,2019-05-06 12:04:08.562007
4,MC,2019-05-06 12:04:08.562008
4,JE,2019-05-06 12:04:08.563009
3,PC,2019-05-06 12:04:08.563010
4,SM,2019-05-06 12:04:08.564011
4,TD,2019-05-06 12:04:08.564012
3,SY,2019-05-06 12:04:08.565013
3,ES,2019-05-06 12:04:08.565014
4,TC,2019-05-06 12:04:08.565015
5,BF,2019-05-06 12:04:08.566016
4,PM,2019-05-06 12:04:08.566017
6,BK,2019-05-06 12:04:47.728003
2,BR,2019-05-06 12:04:47.728004
4,GH,2019-05-06 12:04:47.729005
3,DC,2019-05-06 12:04:47.730006
4,MC,2019-05-06 12:04:47.730007
4,JE,2019-05-06 12:04:47.731008
3,PC,2019-05-06 12:04:47.731009
4,SM,2019-05-06 12:04:47.732010
4,TD,2019-05-06 12:04:47.732011
3,SY,2019-05-06 12:04:47.732012
3,ES,2019-05-06 12:04:47.733013
4,TC,2019-05-06 12:04:47.733014
5,BF,2019-05-06 12:04:47.734015
4,PM,2019-05-06 12:04:47.734016
6,BK,2019-05-06 12:05:09.159003
2,BR,2019-05-06 12:05:09.160004
4,GH,2019-05-06 12:05:09.160005
3,DC,2019-05-06 12:05:09.161006
4,MC,2019-05-06 12:05:09.161007
4,JE,2019-05-06 12:05:09.162008
3,PC,2019-05-06 12:05:09.163009
4,SM,2019-05-06 12:05:09.163010
4,TD,2019-05-06 12:05:09.164011
3,SY,2019-05-06 12:05:09.164012
3,ES,2019-05-06 12:05:09.165013
4,TC,2019-05-06 12:05:09.165014
5,BF,2019-05-06 12:05:09.166015
4,PM,2019-05-06 12:05:09.167016
5,BK,2019-05-06 12:05:15.086002
2,BR,2019-05-06 12:05:15.087003
3,GH,2019-05-06 12:05:15.088004
3,DC,2019-05-06 12:05:15.088005
4,MC,2019-05-06 12:05:15.089006
3,JE,2019-05-06 12:05:15.089007
3,PC,2019-05-06 12:05:15.090008
3,SM,2019-05-06 12:05:15.090009
4,TD,2019-05-06 12:05:15.091010
3,SY,2019-05-06 12:05:15.091011
2,ES,2019-05-06 12:05:15.092012
3,TC,2019-05-06 12:05:15.092013
4,BF,2019-05-06 12:05:15.092014
3,PM,2019-05-06 12:05:15.093015
6,BK,2019-05-06 12:05:16.513063
2,BR,2019-05-06 12:05:16.515064
4,GH,2019-05-06 12:05:16.516065
3,DC,2019-05-06 12:05:16.518066
4,MC,2019-05-06 12:05:16.519067
4,JE,2019-05-06 12:05:16.520068
3,PC,2019-05-06 12:05:16.522069
4,SM,2019-05-06 12:05:16.522070
4,TD,2019-05-06 12:05:16.523071
3,SY,2019-05-06 12:05:16.524072
3,ES,2019-05-06 12:05:16.525073
4,TC,2019-05-06 12:05:16.525074
5,BF,2019-05-06 12:05:16.526075
4,PM,2019-05-06 12:05:16.527076
7,BK,2019-05-06 12:06:05.928001
3,BR,2019-05-06 12:06:05.930002
5,GH,2019-05-06 12:06:05.931003
3,DC,2019-05-06 12:06:05.933004
5,MC,2019-05-06 12:06:05.934005
5,JE,2019-05-06 12:06:05.935006
3,PC,2019-05-06 12:06:05.937007
4,SM,2019-05-06 12:06:05.938008
5,TD,2019-05-06 12:06:05.939009
3,SY,2019-05-06 12:06:05.940010
3,ES,2019-05-06 12:06:05.942011
4,TC,2019-05-06 12:06:05.943012
5,BF,2019-05-06 12:06:05.944013
4,PM,2019-05-06 12:06:05.945014
7,BK,2019-05-06 12:06:27.557001
3,BR,2019-05-06 12:06:27.557002
5,GH,2019-05-06 12:06:27.558003
3,DC,2019-05-06 12:06:27.559004
5,MC,2019-05-06 12:06:27.559005
5,JE,2019-05-06 12:06:27.560006
3,PC,2019-05-06 12:06:27.561007
4,SM,2019-05-06 12:06:27.561008
5,TD,2019-05-06 12:06:27.561009
3,SY,2019-05-06 12:06:27.562010
3,ES,2019-05-06 12:06:27.562011
4,TC,2019-05-06 12:06:27.562012
5,BF,2019-05-06 12:06:27.563013
4,PM,2019-05-06 12:06:27.563014
7,BK,2019-05-06 12:06:32.174029
3,BR,2019-05-06 12:06:32.176030
5,GH,2019-05-06 12:06:32.178031
3,DC,2019-05-06 12:06:32.180032
5,MC,2019-05-06 12:06:32.181033
5,JE,2019-05-06 12:06:32.183034
3,PC,2019-05-06 12:06:32.185035
4,SM,2019-05-06 12:06:32.186036
5,TD,2019-05-06 12:06:32.187037
3,SY,2019-05-06 12:06:32.189038
3,ES,2019-05-06 12:06:32.191039
4,TC,2019-05-06 12:06:32.192040
5,BF,2019-05-06 12:06:32.193041
4,PM,2019-05-06 12:06:32.195042
7,BK,2019-05-06 12:06:37.505002
3,BR,2019-05-06 12:06:37.506003
5,GH,2019-05-06 12:06:37.507004
3,DC,2019-05-06 12:06:37.507005
5,MC,2019-05-06 12:06:37.508006
5,JE,2019-05-06 12:06:37.509007
3,PC,2019-05-06 12:06:37.509008
4,SM,2019-05-06 12:06:37.510009
5,TD,2019-05-06 12:06:37.510010
3,SY,2019-05-06 12:06:37.511011
3,ES,2019-05-06 12:06:37.511012
4,TC,2019-05-06 12:06:37.511013
5,BF,2019-05-06 12:06:37.512014
4,PM,2019-05-06 12:06:37.513015
7,BK,2019-05-06 12:06:55.371123
3,BR,2019-05-06 12:06:55.373124
5,GH,2019-05-06 12:06:55.375125
3,DC,2019-05-06 12:06:55.377126
5,MC,2019-05-06 12:06:55.378127
5,JE,2019-05-06 12:06:55.380128
3,PC,2019-05-06 12:06:55.382129
4,SM,2019-05-06 12:06:55.383130
5,TD,2019-05-06 12:06:55.384131
3,SY,2019-05-06 12:06:55.386132
3,ES,2019-05-06 12:06:55.387133
4,TC,2019-05-06 12:06:55.389134
5,BF,2019-05-06 12:06:55.392135
4,PM,2019-05-06 12:06:55.393136
7,BK,2019-05-06 12:06:56.007002
3,BR,2019-05-06 12:06:56.008003
5,GH,2019-05-06 12:06:56.009004
3,DC,2019-05-06 12:06:56.010005
5,MC,2019-05-06 12:06:56.010006
5,JE,2019-05-06 12:06:56.011007
3,PC,2019-05-06 12:06:56.013008
4,SM,2019-05-06 12:06:56.013009
5,TD,2019-05-06 12:06:56.014010
3,SY,2019-05-06 12:06:56.014011
3,ES,2019-05-06 12:06:56.015012
4,TC,2019-05-06 12:06:56.015013
5,BF,2019-05-06 12:06:56.016014
4,PM,2019-05-06 12:06:56.016015
7,BK,2019-05-06 12:07:02.784203
3,BR,2019-05-06 12:07:02.786204
5,GH,2019-05-06 12:07:02.788205
3,DC,2019-05-06 12:07:02.790206
5,MC,2019-05-06 12:07:02.792207
5,JE,2019-05-06 12:07:02.794208
3,PC,2019-05-06 12:07:02.795209
4,SM,2019-05-06 12:07:02.797210
5,TD,2019-05-06 12:07:02.798211
3,SY,2019-05-06 12:07:02.799212
3,ES,2019-05-06 12:07:02.801213
4,TC,2019-05-06 12:07:02.802214
5,BF,2019-05-06 12:07:02.803215
4,PM,2019-05-06 12:07:02.804216
7,BK,2019-05-06 12:07:16.120002
3,BR,2019-05-06 12:07:16.121003
5,GH,2019-05-06 12:07:16.121004
3,DC,2019-05-06 12:07:16.122005
5,MC,2019-05-06 12:07:16.123006
5,JE,2019-05-06 12:07:16.124007
3,PC,2019-05-06 12:07:16.124008
4,SM,2019-05-06 12:07:16.125009
5,TD,2019-05-06 12:07:16.125010
3,SY,2019-05-06 12:07:16.126011
3,ES,2019-05-06 12:07:16.126012
4,TC,2019-05-06 12:07:16.127013
5,BF,2019-05-06 12:07:16.127014
4,PM,2019-05-06 12:07:16.128015
7,BK,2019-05-06 12:07:16.156299
3,BR,2019-05-06 12:07:16.158300
5,GH,2019-05-06 12:07:16.160301
3,DC,2019-05-06 12:07:16.162302
5,MC,2019-05-06 12:07:16.164303
5,JE,2019-05-06 12:07:16.165304
3,PC,2019-05-06 12:07:16.167305
4,SM,2019-05-06 12:07:16.168306
5,TD,2019-05-06 12:07:16.170307
3,SY,2019-05-06 12:07:16.171308
3,ES,2019-05-06 12:07:16.172309
4,TC,2019-05-06 12:07:16.174310
5,BF,2019-05-06 12:07:16.175311
4,PM,2019-05-06 12:07:16.177312
7,BK,2019-05-06 12:07:18.203357
3,BR,2019-05-06 12:07:18.205358
5,GH,2019-05-06 12:07:18.207359
3,DC,2019-05-06 12:07:18.209360
5,MC,2019-05-06 12:07:18.210361
5,JE,2019-05-06 12:07:18.212362
3,PC,2019-05-06 12:07:18.213363
4,SM,2019-05-06 12:07:18.215364
5,TD,2019-05-06 12:07:18.216365
3,SY,2019-05-06 12:07:18.218366
3,ES,2019-05-06 12:07:18.219367
4,TC,2019-05-06 12:07:18.220368
5,BF,2019-05-06 12:07:18.222369
4,PM,2019-05-06 12:07:18.224370
7,BK,2019-05-06 12:07:36.598002
3,BR,2019-05-06 12:07:36.599003
5,GH,2019-05-06 12:07:36.599004
3,DC,2019-05-06 12:07:36.600005
5,MC,2019-05-06 12:07:36.600006
5,JE,2019-05-06 12:07:36.601007
3,PC,2019-05-06 12:07:36.601008
4,SM,2019-05-06 12:07:36.602009
5,TD,2019-05-06 12:07:36.602010
3,SY,2019-05-06 12:07:36.602011
3,ES,2019-05-06 12:07:36.603012
4,TC,2019-05-06 12:07:36.603013
5,BF,2019-05-06 12:07:36.604014
4,PM,2019-05-06 12:07:36.605015
7,BK,2019-05-06 12:07:40.101003
3,BR,2019-05-06 12:07:40.102004
5,GH,2019-05-06 12:07:40.104005
3,DC,2019-05-06 12:07:40.105006
5,MC,2019-05-06 12:07:40.107007
5,JE,2019-05-06 12:07:40.108008
3,PC,2019-05-06 12:07:40.109009
4,SM,2019-05-06 12:07:40.110010
5,TD,2019-05-06 12:07:40.111011
3,SY,2019-05-06 12:07:40.112012
3,ES,2019-05-06 12:07:40.114013
4,TC,2019-05-06 12:07:40.114014
5,BF,2019-05-06 12:07:40.115015
4,PM,2019-05-06 12:07:40.117016
7,BK,2019-05-06 12:07:57.152002
3,BR,2019-05-06 12:07:57.153003
5,GH,2019-05-06 12:07:57.153004
3,DC,2019-05-06 12:07:57.154005
5,MC,2019-05-06 12:07:57.155006
5,JE,2019-05-06 12:07:57.155007
3,PC,2019-05-06 12:07:57.156008
4,SM,2019-05-06 12:07:57.157009
5,TD,2019-05-06 12:07:57.157010
3,SY,2019-05-06 12:07:57.158011
3,ES,2019-05-06 12:07:57.158012
4,TC,2019-05-06 12:07:57.159013
5,BF,2019-05-06 12:07:57.159014
4,PM,2019-05-06 12:07:57.160015
7,BK,2019-05-06 12:08:18.206002
3,BR,2019-05-06 12:08:18.207003
5,GH,2019-05-06 12:08:18.207004
3,DC,2019-05-06 12:08:18.208005
5,MC,2019-05-06 12:08:18.208006
5,JE,2019-05-06 12:08:18.209007
3,PC,2019-05-06 12:08:18.209008
4,SM,2019-05-06 12:08:18.209009
5,TD,2019-05-06 12:08:18.210010
3,SY,2019-05-06 12:08:18.210011
3,ES,2019-05-06 12:08:18.210012
4,TC,2019-05-06 12:08:18.211013
5,BF,2019-05-06 12:08:18.211014
4,PM,2019-05-06 12:08:18.211015
7,BK,2019-05-06 12:08:27.350002
3,BR,2019-05-06 12:08:27.351003
5,GH,2019-05-06 12:08:27.351004
3,DC,2019-05-06 12:08:27.352005
5,MC,2019-05-06 12:08:27.353006
5,JE,2019-05-06 12:08:27.353007
3,PC,2019-05-06 12:08:27.354008
4,SM,2019-05-06 12:08:27.354009
5,TD,2019-05-06 12:08:27.355010
3,SY,2019-05-06 12:08:27.355011
3,ES,2019-05-06 12:08:27.355012
4,TC,2019-05-06 12:08:27.356013
5,BF,2019-05-06 12:08:27.356014
4,PM,2019-05-06 12:08:27.357015
7,BK,2019-05-06 12:08:27.451021
3,BR,2019-05-06 12:08:27.452022
5,GH,2019-05-06 12:08:27.452023
3,DC,2019-05-06 12:08:27.452024
5,MC,2019-05-06 12:08:27.452025
5,JE,2019-05-06 12:08:27.453026
3,PC,2019-05-06 12:08:27.453027
4,SM,2019-05-06 12:08:27.453028
5,TD,2019-05-06 12:08:27.453029
3,SY,2019-05-06 12:08:27.453030
3,ES,2019-05-06 12:08:27.454031
4,TC,2019-05-06 12:08:27.454032
5,BF,2019-05-06 12:08:27.454033
4,PM,2019-05-06 12:08:27.454034
7,BK,2019-05-06 12:08:34.705002
3,BR,2019-05-06 12:08:34.705003
5,GH,2019-05-06 12:08:34.705004
3,DC,2019-05-06 12:08:34.706005
5,MC,2019-05-06 12:08:34.706006
5,JE,2019-05-06 12:08:34.706007
3,PC,2019-05-06 12:08:34.707008
4,SM,2019-05-06 12:08:34.707009
5,TD,2019-05-06 12:08:34.707010
3,SY,2019-05-06 12:08:34.707011
3,ES,2019-05-06 12:08:34.708012
4,TC,2019-05-06 12:08:34.708013
5,BF,2019-05-06 12:08:34.708014
4,PM,2019-05-06 12:08:34.708015
7,BK,2019-05-06 12:08:53.703003
3,BR,2019-05-06 12:08:53.703004
5,GH,2019-05-06 12:08:53.704005
3,DC,2019-05-06 12:08:53.704006
5,MC,2019-05-06 12:08:53.704007
5,JE,2019-05-06 12:08:53.704008
3,PC,2019-05-06 12:08:53.705009
4,SM,2019-05-06 12:08:53.705010
5,TD,2019-05-06 12:08:53.705011
3,SY,2019-05-06 12:08:53.705012
3,ES,2019-05-06 12:08:53.705013
4,TC,2019-05-06 12:08:53.706014
5,BF,2019-05-06 12:08:53.706015
4,PM,2019-05-06 12:08:53.706016
7,BK,2019-05-06 12:09:35.582002
3,BR,2019-05-06 12:09:35.584003
5,GH,2019-05-06 12:09:35.585004
3,DC,2019-05-06 12:09:35.587005
5,MC,2019-05-06 12:09:35.588006
5,JE,2019-05-06 12:09:35.590007
3,PC,2019-05-06 12:09:35.590008
4,SM,2019-05-06 12:09:35.591009
5,TD,2019-05-06 12:09:35.592010
3,SY,2019-05-06 12:09:35.593011
3,ES,2019-05-06 12:09:35.593012
4,TC,2019-05-06 12:09:35.594013
5,BF,2019-05-06 12:09:35.595014
4,PM,2019-05-06 12:09:35.596015
7,BK,2019-05-06 12:09:44.140002
3,BR,2019-05-06 12:09:44.140003
5,GH,2019-05-06 12:09:44.141004
3,DC,2019-05-06 12:09:44.141005
5,MC,2019-05-06 12:09:44.141006
5,JE,2019-05-06 12:09:44.141007
3,PC,2019-05-06 12:09:44.141008
4,SM,2019-05-06 12:09:44.142009
5,TD,2019-05-06 12:09:44.142010
3,SY,2019-05-06 12:09:44.142011
3,ES,2019-05-06 12:09:44.142012
4,TC,2019-05-06 12:09:44.142013
5,BF,2019-05-06 12:09:44.143014
4,PM,2019-05-06 12:09:44.143015
7,BK,2019-05-06 12:09:45.400018
3,BR,2019-05-06 12:09:45.402019
5,GH,2019-05-06 12:09:45.403020
3,DC,2019-05-06 12:09:45.405021
5,MC,2019-05-06 12:09:45.406022
5,JE,2019-05-06 12:09:45.407023
3,PC,2019-05-06 12:09:45.408024
4,SM,2019-05-06 12:09:45.409025
5,TD,2019-05-06 12:09:45.409026
3,SY,2019-05-06 12:09:45.410027
3,ES,2019-05-06 12:09:45.411028
4,TC,2019-05-06 12:09:45.412029
5,BF,2019-05-06 12:09:45.413030
4,PM,2019-05-06 12:09:45.414031
7,BK,2019-05-06 12:09:48.196034
3,BR,2019-05-06 12:09:48.198035
5,GH,2019-05-06 12:09:48.199036
3,DC,2019-05-06 12:09:48.201037
5,MC,2019-05-06 12:09:48.202038
5,JE,2019-05-06 12:09:48.203039
3,PC,2019-05-06 12:09:48.204040
4,SM,2019-05-06 12:09:48.205041
5,TD,2019-05-06 12:09:48.205042
3,SY,2019-05-06 12:09:48.206043
3,ES,2019-05-06 12:09:48.207044
4,TC,2019-05-06 12:09:48.207045
5,BF,2019-05-06 12:09:48.209046
4,PM,2019-05-06 12:09:48.209047
7,BK,2019-05-06 12:09:50.407050
3,BR,2019-05-06 12:09:50.409051
5,GH,2019-05-06 12:09:50.410052
3,DC,2019-05-06 12:09:50.412053
5,MC,2019-05-06 12:09:50.413054
5,JE,2019-05-06 12:09:50.414055
3,PC,2019-05-06 12:09:50.415056
4,SM,2019-05-06 12:09:50.416057
5,TD,2019-05-06 12:09:50.417058
3,SY,2019-05-06 12:09:50.419059
3,ES,2019-05-06 12:09:50.420060
4,TC,2019-05-06 12:09:50.420061
5,BF,2019-05-06 12:09:50.421062
4,PM,2019-05-06 12:09:50.422063
7,BK,2019-05-06 12:09:51.641002
3,BR,2019-05-06 12:09:51.641003
5,GH,2019-05-06 12:09:51.642004
3,DC,2019-05-06 12:09:51.643005
5,MC,2019-05-06 12:09:51.644006
5,JE,2019-05-06 12:09:51.644007
3,PC,2019-05-06 12:09:51.645008
4,SM,2019-05-06 12:09:51.645009
5,TD,2019-05-06 12:09:51.646010
3,SY,2019-05-06 12:09:51.647011
3,ES,2019-05-06 12:09:51.647012
4,TC,2019-05-06 12:09:51.648013
5,BF,2019-05-06 12:09:51.648014
4,PM,2019-05-06 12:09:51.649015
7,BK,2019-05-06 12:09:52.222066
3,BR,2019-05-06 12:09:52.224067
5,GH,2019-05-06 12:09:52.225068
3,DC,2019-05-06 12:09:52.227069
5,MC,2019-05-06 12:09:52.228070
5,JE,2019-05-06 12:09:52.229071
3,PC,2019-05-06 12:09:52.230072
4,SM,2019-05-06 12:09:52.231073
5,TD,2019-05-06 12:09:52.232074
3,SY,2019-05-06 12:09:52.233075
3,ES,2019-05-06 12:09:52.233076
4,TC,2019-05-06 12:09:52.234077
5,BF,2019-05-06 12:09:52.235078
4,PM,2019-05-06 12:09:52.236079
7,BK,2019-05-06 12:10:13.106082
3,BR,2019-05-06 12:10:13.109083
5,GH,2019-05-06 12:10:13.110084
3,DC,2019-05-06 12:10:13.112085
5,MC,2019-05-06 12:10:13.113086
5,JE,2019-05-06 12:10:13.115087
3,PC,2019-05-06 12:10:13.116088
4,SM,2019-05-06 12:10:13.117089
5,TD,2019-05-06 12:10:13.118090
3,SY,2019-05-06 12:10:13.119091
3,ES,2019-05-06 12:10:13.120092
4,TC,2019-05-06 12:10:13.120093
5,BF,2019-05-06 12:10:13.121094
4,PM,2019-05-06 12:10:13.122095
9,BK,2019-05-06 12:10:18.975098
3,BR,2019-05-06 12:10:18.977099
5,GH,2019-05-06 12:10:18.979100
4,DC,2019-05-06 12:10:18.981101
5,MC,2019-05-06 12:10:18.982102
5,JE,2019-05-06 12:10:18.984103
4,PC,2019-05-06 12:10:18.985104
5,SM,2019-05-06 12:10:18.986105
6,TD,2019-05-06 12:10:18.987106
4,SY,2019-05-06 12:10:18.988107
4,ES,2019-05-06 12:10:18.989108
5,TC,2019-05-06 12:10:18.990109
6,BF,2019-05-06 12:10:18.991110
5,PM,2019-05-06 12:10:18.992111
9,BK,2019-05-06 12:10:21.153114
3,BR,2019-05-06 12:10:21.155115
5,GH,2019-05-06 12:10:21.157116
4,DC,2019-05-06 12:10:21.158117
5,MC,2019-05-06 12:10:21.160118
5,JE,2019-05-06 12:10:21.161119
4,PC,2019-05-06 12:10:21.162120
5,SM,2019-05-06 12:10:21.163121
6,TD,2019-05-06 12:10:21.164122
4,SY,2019-05-06 12:10:21.165123
4,ES,2019-05-06 12:10:21.166124
5,TC,2019-05-06 12:10:21.167125
6,BF,2019-05-06 12:10:21.168126
5,PM,2019-05-06 12:10:21.169127
9,BK,2019-05-06 12:10:49.913003
3,BR,2019-05-06 12:10:49.914004
5,GH,2019-05-06 12:10:49.915005
4,DC,2019-05-06 12:10:49.915006
5,MC,2019-05-06 12:10:49.916007
5,JE,2019-05-06 12:10:49.917008
4,PC,2019-05-06 12:10:49.917009
5,SM,2019-05-06 12:10:49.918010
6,TD,2019-05-06 12:10:49.919011
4,SY,2019-05-06 12:10:49.920012
4,ES,2019-05-06 12:10:49.920013
5,TC,2019-05-06 12:10:49.921014
6,BF,2019-05-06 12:10:49.921015
5,PM,2019-05-06 12:10:49.922016
9,BK,2019-05-06 12:10:59.834003
3,BR,2019-05-06 12:10:59.834004
5,GH,2019-05-06 12:10:59.834005
4,DC,2019-05-06 12:10:59.834006
5,MC,2019-05-06 12:10:59.834007
5,JE,2019-05-06 12:10:59.835008
4,PC,2019-05-06 12:10:59.835009
5,SM,2019-05-06 12:10:59.835010
6,TD,2019-05-06 12:10:59.835011
